"match_id","team1","team2","start_date","venue","city","toss_winner","toss_decision","winner","innings_1_total","innings_2_total","daily_temperature_2m_mean","daily_relative_humidity_2m_mean","daily_rain_sum","daily_cloud_cover_mean","daily_sunset","innings_1_over_2_score","innings_1_over_4_score","innings_1_over_6_score","innings_1_over_8_score","innings_1_over_10_score","innings_1_over_12_score","innings_1_over_14_score","innings_1_over_16_score","innings_1_over_18_score","innings_1_over_20_score","innings_2_over_2_score","innings_2_over_4_score","innings_2_over_6_score","innings_2_over_8_score","innings_2_over_10_score","innings_2_over_12_score","innings_2_over_14_score","innings_2_over_16_score","innings_2_over_18_score","innings_2_over_20_score","innings_1_over_2_wickets","innings_1_over_4_wickets","innings_1_over_6_wickets","innings_1_over_8_wickets","innings_1_over_10_wickets","innings_1_over_12_wickets","innings_1_over_14_wickets","innings_1_over_16_wickets","innings_1_over_18_wickets","innings_1_over_20_wickets","innings_2_over_2_wickets","innings_2_over_4_wickets","innings_2_over_6_wickets","innings_2_over_8_wickets","innings_2_over_10_wickets","innings_2_over_12_wickets","innings_2_over_14_wickets","innings_2_over_16_wickets","innings_2_over_18_wickets","innings_2_over_20_wickets","team_1_win"
"1321313","Singapore","Malaysia",2022-06-30,"Indian Association Ground, Singapore","Singapore","Singapore","bat","Malaysia",122,125,27.2,81,6,100,"2022-06-30T19:14",14,36,58,75,93,116,NA,NA,NA,NA,17,39,63,73,92,121,NA,NA,NA,NA,0,0,0,1,3,6,NA,NA,NA,NA,1,2,3,3,4,5,NA,NA,NA,NA,FALSE
"1321466","Jersey","United States of America",2022-07-11,"Bulawayo Athletic Club","Bulawayo","United States of America","field","United States of America",154,159,15.8,45,0,71,"2022-07-11T17:40",4,14,29,41,50,65,82,107,122,154,17,24,39,55,69,85,111,135,153,NA,0,0,1,2,3,3,4,4,4,5,0,0,0,1,1,1,1,1,2,NA,FALSE
"1321468","Hong Kong","Uganda",2022-07-11,"Bulawayo Athletic Club","Bulawayo","Hong Kong","bat","Uganda",87,88,15.8,45,0,71,"2022-07-11T17:40",13,16,21,30,43,55,63,72,80,87,17,25,33,46,50,52,58,72,80,88,1,2,2,2,3,3,3,5,7,9,1,3,4,5,5,6,6,7,7,8,FALSE
"1321470","United States of America","Singapore",2022-07-12,"Bulawayo Athletic Club","Bulawayo","Singapore","field","United States of America",201,69,16,42,0,56,"2022-07-12T17:41",22,48,72,89,111,127,139,154,179,201,3,19,22,36,45,56,65,69,NA,NA,0,0,0,1,2,2,3,3,4,6,3,4,5,6,7,8,9,10,NA,NA,TRUE
"1321471","Hong Kong","Netherlands",2022-07-12,"Queens Sports Club, Bulawayo","Bulawayo","Hong Kong","bat","Netherlands",116,117,16,42,0,56,"2022-07-12T17:41",7,31,43,57,75,85,93,101,116,NA,13,27,57,76,83,99,117,NA,NA,NA,0,1,2,2,2,4,4,5,9,NA,0,1,1,1,2,2,3,NA,NA,NA,FALSE
"1321474","Papua New Guinea","Hong Kong",2022-07-14,"Bulawayo Athletic Club","Bulawayo","Hong Kong","field","Hong Kong",185,186,14.7,46,0,48,"2022-07-14T17:41",14,29,49,56,85,105,128,149,165,185,13,42,59,69,80,101,128,157,174,186,0,1,1,2,2,2,3,4,7,7,1,2,3,3,4,4,4,4,7,8,FALSE
"1321475","Zimbabwe","United States of America",2022-07-14,"Queens Sports Club, Bulawayo","Bulawayo","Zimbabwe","bat","Zimbabwe",185,139,14.7,46,0,48,"2022-07-14T17:41",18,39,55,61,70,90,100,129,154,185,15,41,55,65,79,89,100,110,126,139,0,1,1,2,3,3,3,3,5,6,0,0,1,1,2,4,5,6,7,8,TRUE
"1321478","Singapore","Hong Kong",2022-07-15,"Bulawayo Athletic Club","Bulawayo","Hong Kong","field","Hong Kong",146,147,13.6,53,0,33,"2022-07-15T17:42",19,31,48,59,65,73,82,103,135,146,14,25,51,62,71,80,94,112,136,NA,0,0,0,1,3,4,4,5,5,10,0,0,1,1,1,1,2,2,3,NA,FALSE
"1321480","United States of America","Netherlands",2022-07-15,"Bulawayo Athletic Club","Bulawayo","United States of America","bat","Netherlands",138,139,13.6,53,0,33,"2022-07-15T17:42",20,39,60,72,79,89,106,111,125,138,8,19,53,62,75,95,106,122,134,NA,0,0,1,2,3,4,6,7,8,10,1,1,1,3,3,3,3,3,3,NA,FALSE
"1321481","Uganda","Hong Kong",2022-07-17,"Queens Sports Club, Bulawayo","Bulawayo","Hong Kong","field","Uganda",102,98,12,73,0.4,63,"2022-07-17T17:43",10,18,31,42,52,61,75,80,92,102,11,16,28,33,37,40,47,64,86,98,0,0,0,0,1,2,4,5,6,7,0,2,3,4,5,5,5,5,5,8,TRUE
"1321483","Papua New Guinea","United States of America",2022-07-17,"Bulawayo Athletic Club","Bulawayo","United States of America","field","Papua New Guinea",97,92,11.9,73,0.4,63,"2022-07-17T17:43",26,32,51,62,73,79,89,96,NA,NA,11,17,22,36,42,51,59,78,87,92,0,2,3,5,6,7,7,9,NA,NA,0,1,4,5,6,7,7,7,7,10,TRUE
"1322001","Thailand","Malaysia",2022-07-04,"UKM-YSD Cricket Oval, Bangi","Bangi","Thailand","bat","Malaysia",30,34,27.9,73,0,94,"2022-07-04T19:25",3,8,17,23,24,29,30,NA,NA,NA,10,34,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,7,8,10,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1322004","Maldives","Malaysia",2022-07-06,"UKM-YSD Cricket Oval, Bangi","Bangi","Malaysia","field","Malaysia",57,59,26.5,84,10.8,90,"2022-07-06T19:25",14,27,32,45,57,NA,NA,NA,NA,NA,38,54,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,5,8,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1322006","Thailand","Malaysia",2022-07-07,"UKM-YSD Cricket Oval, Bangi","Bangi","Malaysia","field","Malaysia",73,74,27.2,82,0.6,47,"2022-07-07T19:26",10,20,25,37,48,59,63,66,71,NA,11,24,49,60,NA,NA,NA,NA,NA,NA,1,2,3,3,6,6,7,8,8,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,FALSE
"1322010","Bhutan","Malaysia",2022-07-11,"UKM-YSD Cricket Oval, Bangi","Bangi","Malaysia","field","Malaysia",82,84,27.3,79,4.6,99,"2022-07-11T19:26",2,8,20,23,37,42,59,65,76,82,22,49,75,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,5,6,6,8,8,10,0,1,1,NA,NA,NA,NA,NA,NA,NA,FALSE
"1322334","Pakistan","Bangladesh",2022-10-07,"Hagley Oval, Christchurch","Christchurch","Bangladesh","field","Pakistan",167,146,8.1,63,0.1,42,"2022-10-07T19:43",11,27,43,53,71,91,104,116,144,167,11,24,38,54,64,84,99,104,119,146,0,0,0,1,1,1,2,3,4,5,0,0,2,2,2,2,5,6,6,8,TRUE
"1322335","New Zealand","Pakistan",2022-10-08,"Hagley Oval, Christchurch","Christchurch","New Zealand","bat","Pakistan",147,149,10.2,76,0,0,"2022-10-08T19:44",15,26,42,51,70,82,92,125,137,147,9,31,44,66,83,95,112,122,145,NA,0,1,1,1,1,2,3,3,4,8,0,0,2,2,2,2,3,3,4,NA,FALSE
"1322337","Pakistan","New Zealand",2022-10-11,"Hagley Oval, Christchurch","Christchurch","Pakistan","bat","New Zealand",130,131,13.4,62,0.3,55,"2022-10-11T19:47",20,30,42,55,65,72,80,104,117,130,12,34,57,74,95,106,120,130,NA,NA,0,0,1,2,3,4,5,5,5,7,0,0,0,0,0,0,1,1,NA,NA,FALSE
"1322339","Bangladesh","Pakistan",2022-10-13,"Hagley Oval, Christchurch","Christchurch","Bangladesh","bat","Pakistan",173,177,10,78,1.6,83,"2022-10-13T19:50",7,20,41,61,80,96,118,138,161,173,6,23,46,57,73,100,112,137,160,177,0,1,2,2,2,2,2,3,3,6,0,0,0,0,0,0,2,2,2,3,FALSE
"1322340","New Zealand","Pakistan",2022-10-14,"Hagley Oval, Christchurch","Christchurch","Pakistan","field","Pakistan",163,168,8.2,80,0.3,49,"2022-10-14T19:51",22,42,51,63,83,98,116,134,151,163,19,28,33,47,64,82,97,132,153,168,1,1,2,2,2,3,3,4,4,7,0,0,1,1,1,3,3,4,5,5,FALSE
"1323552","Bulgaria","Serbia",2022-07-09,"Lisicji Jarak Cricket Ground","Belgrade","Serbia","field","Bulgaria",206,111,21.3,61,2.9,65,"2022-07-09T19:25",10,18,31,54,85,109,134,159,187,206,6,36,48,61,78,85,89,95,108,NA,1,3,3,3,3,3,4,4,4,5,2,2,3,5,6,8,8,8,8,NA,TRUE
"1327228","Pakistan","England",2022-09-20,"National Stadium, Karachi","Karachi","England","field","England",158,160,27.6,73,0,15,"2022-09-20T18:30",15,36,51,70,87,104,110,125,141,158,15,33,47,63,80,92,107,136,149,160,0,0,0,0,1,1,2,4,5,7,0,1,1,2,2,3,3,3,4,4,FALSE
"1327229","England","Pakistan",2022-09-22,"National Stadium, Karachi","Karachi","England","bat","Pakistan",199,203,28,72,0,30,"2022-09-22T18:28",13,32,48,62,80,96,114,151,172,199,16,32,59,74,87,104,135,164,180,203,0,0,2,2,2,3,4,4,5,5,0,0,0,0,0,0,0,0,0,0,FALSE
"1327230","England","Pakistan",2022-09-23,"National Stadium, Karachi","Karachi","Pakistan","field","England",221,158,27.9,73,0,51,"2022-09-23T18:27",18,36,57,77,89,116,139,168,192,221,12,21,29,46,75,91,105,127,142,158,0,1,1,2,3,3,3,3,3,3,0,2,4,4,4,5,5,5,6,8,TRUE
"1327231","Pakistan","England",2022-09-25,"National Stadium, Karachi","Karachi","England","field","Pakistan",166,163,27.9,74,0.2,47,"2022-09-25T18:25",15,31,52,71,82,98,113,130,146,166,14,27,50,59,82,96,108,122,158,163,0,0,0,0,0,1,1,1,1,4,3,3,3,4,4,4,5,6,7,10,TRUE
"1327232","Pakistan","England",2022-09-28,"Gaddafi Stadium, Lahore","Lahore","England","field","Pakistan",145,139,27.6,72,0,4,"2022-09-28T17:52",13,22,43,52,66,83,106,118,134,NA,13,29,42,47,58,65,83,97,118,139,0,1,2,3,3,4,7,8,9,NA,1,2,3,3,4,5,5,6,6,7,TRUE
"1327233","Pakistan","England",2022-09-30,"Gaddafi Stadium, Lahore","Lahore","England","field","England",169,170,29,62,0,2,"2022-09-30T17:49",5,26,40,58,70,89,108,127,141,169,33,55,82,117,129,148,166,NA,NA,NA,0,2,2,2,3,3,3,4,5,6,0,1,1,1,2,2,2,NA,NA,NA,FALSE
"1327234","England","Pakistan",2022-10-02,"Gaddafi Stadium, Lahore","Lahore","Pakistan","field","England",209,142,29.1,56,0.3,4,"2022-10-02T17:47",20,39,57,77,102,122,146,154,182,209,11,22,37,46,68,80,92,107,129,142,0,0,2,2,3,3,3,3,3,3,2,2,3,3,3,3,4,5,6,8,TRUE
"1327270","Pakistan","India",2022-08-28,"Dubai International Cricket Stadium","Dubai","India","field","India",147,148,32.6,44,0,0,"2022-08-28T18:42",14,23,43,59,68,87,96,111,124,147,10,23,38,50,62,77,89,107,127,148,0,1,2,2,2,2,3,5,7,10,1,1,1,2,3,3,3,4,4,5,FALSE
"1327272","India","Hong Kong",2022-08-31,"Dubai International Cricket Stadium","Dubai","Hong Kong","field","India",192,152,32.9,47,0,57,"2022-08-31T18:39",6,33,44,57,70,85,107,134,153,192,12,22,51,58,65,78,98,109,119,152,0,0,1,1,1,1,2,2,2,2,1,1,2,2,2,3,3,4,5,5,TRUE
"1327274","Pakistan","Hong Kong",2022-09-02,"Sharjah Cricket Stadium","Sharjah","Hong Kong","field","Pakistan",193,38,31.5,72,0,35,"2022-09-02T18:36",7,26,40,54,64,83,104,129,156,193,15,19,25,32,38,NA,NA,NA,NA,NA,0,1,1,1,1,1,1,1,2,2,0,2,3,6,8,NA,NA,NA,NA,NA,TRUE
"1327276","India","Pakistan",2022-09-04,"Dubai International Cricket Stadium","Dubai","Pakistan","field","Pakistan",181,182,32.7,56,0,1,"2022-09-04T18:35",20,46,62,79,93,105,126,140,164,181,11,22,44,57,76,96,119,139,156,182,0,0,1,2,3,3,4,5,5,7,0,1,1,1,2,2,2,3,4,5,FALSE
"1327280","Pakistan","Sri Lanka",2022-09-09,"Dubai International Cricket Stadium","Dubai","Sri Lanka","field","Sri Lanka",121,124,33,51,0,0,"2022-09-09T18:30",19,34,49,60,66,78,84,95,110,121,3,22,37,53,68,83,92,107,NA,NA,0,1,1,1,2,3,4,7,8,10,2,2,3,3,3,4,4,4,NA,NA,FALSE
"1327281","Sri Lanka","Pakistan",2022-09-11,"Dubai International Cricket Stadium","Dubai","Pakistan","field","Sri Lanka",170,147,31.4,63,0,33,"2022-09-11T18:28",16,28,42,55,67,85,106,120,147,170,16,24,37,53,68,88,97,110,120,147,1,2,3,4,5,5,5,6,6,6,0,2,2,2,2,2,3,4,8,10,TRUE
"1328471","Bahrain","Kuwait",2022-08-14,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Kuwait","field","Kuwait",153,154,28.9,65,0,42,"2022-08-14T18:14",18,34,45,55,65,76,89,114,133,153,20,36,54,62,81,96,121,141,154,NA,0,0,1,3,3,3,3,3,3,6,1,2,4,4,4,4,5,5,5,NA,FALSE
"1328473","Kuwait","Bahrain",2022-08-17,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Bahrain","field","Kuwait",186,84,28.5,62,0.7,42,"2022-08-17T18:12",11,26,33,48,73,102,114,132,165,186,13,18,26,27,34,43,56,62,82,NA,0,0,2,2,3,3,3,5,5,7,3,3,5,7,7,7,7,9,9,NA,TRUE
"1328476","Kenya","Nepal",2022-08-28,"Gymkhana Club Ground, Nairobi","Nairobi","Kenya","bat","Nepal",156,160,16,74,0,83,"2022-08-28T18:36",9,18,29,38,53,60,81,100,123,156,15,38,53,70,77,88,96,116,148,160,0,0,2,2,2,2,2,2,2,2,0,1,1,1,1,3,3,3,4,6,FALSE
"1328478","Nepal","Kenya",2022-08-30,"Gymkhana Club Ground, Nairobi","Nairobi","Nepal","bat","Nepal",175,144,18.3,62,0.4,57,"2022-08-30T18:35",15,28,49,65,82,101,119,131,161,175,8,22,35,48,54,64,81,91,113,144,0,0,0,1,1,1,2,4,4,7,1,1,1,1,2,4,5,6,7,7,TRUE
"1328849","Hong Kong","Singapore",2022-08-20,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Singapore","field","Hong Kong",148,140,27.6,66,3.5,92,"2022-08-20T18:10",6,24,40,53,72,81,88,108,125,148,20,39,52,62,77,86,98,106,129,140,1,2,2,2,2,4,5,6,7,9,0,1,2,2,3,3,4,5,5,7,TRUE
"1328850","United Arab Emirates","Kuwait",2022-08-21,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Kuwait","field","Kuwait",173,177,29.9,57,0,62,"2022-08-21T18:10",17,27,48,71,85,97,117,137,156,173,13,38,52,62,84,101,111,144,159,177,0,0,0,0,1,1,1,1,1,5,0,0,0,2,3,5,6,7,8,9,FALSE
"1328851","United Arab Emirates","Singapore",2022-08-22,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Singapore","field","United Arab Emirates",160,113,31.2,48,0,68,"2022-08-22T18:09",15,37,58,74,95,105,111,137,142,160,10,18,39,57,65,78,87,95,112,NA,0,1,1,2,3,4,5,5,7,8,1,1,1,2,2,3,5,7,9,NA,TRUE
"1328852","Kuwait","Hong Kong",2022-08-23,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Hong Kong","field","Hong Kong",151,153,31.8,46,0.9,66,"2022-08-23T18:08",13,20,35,48,57,62,69,93,128,151,16,31,48,63,78,90,110,131,153,NA,1,2,3,3,5,6,6,6,7,9,0,0,0,1,1,1,1,1,2,NA,FALSE
"1328854","United Arab Emirates","Hong Kong",2022-08-24,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Hong Kong","field","Hong Kong",147,149,32.2,46,0,29,"2022-08-24T18:08",24,28,45,57,67,78,88,116,137,147,20,32,51,70,82,93,104,116,137,NA,1,3,3,4,4,5,5,5,5,10,0,0,0,0,0,1,1,1,2,NA,FALSE
"1332497","Kenya","Tanzania",2022-09-17,"Willowmoore Park, Benoni","Benoni","Kenya","bat","Tanzania",155,159,20.1,26,0,17,"2022-09-17T18:00",19,30,45,57,67,80,99,116,131,155,14,26,49,54,73,83,103,122,142,NA,0,0,0,0,0,0,1,2,2,3,0,0,1,3,3,5,5,5,6,NA,FALSE
"1332498","Ghana","Mozambique",2022-09-16,"Willowmoore Park, Benoni","Benoni","Ghana","bat","Ghana",154,126,19.5,32,0,21,"2022-09-16T18:00",8,22,33,50,68,76,108,127,140,154,5,16,25,34,52,62,77,93,102,126,0,1,1,2,2,3,3,4,5,7,1,1,1,1,1,3,4,4,4,4,TRUE
"1332501","Ghana","Uganda",2022-09-20,"Willowmoore Park, Benoni","Benoni","Ghana","bat","Uganda",133,135,16.2,42,3,48,"2022-09-20T18:01",6,18,23,32,52,74,84,102,120,133,15,30,43,56,77,90,100,122,135,NA,0,0,0,0,0,1,2,3,6,9,0,0,0,0,0,1,1,2,2,NA,FALSE
"1332506","Cameroon","Kenya",2022-09-19,"Willowmoore Park, Benoni","Benoni","Kenya","field","Kenya",48,50,21.2,23,0,18,"2022-09-19T18:01",4,16,25,33,33,38,47,NA,NA,NA,27,50,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,5,7,9,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
"1332508","Kenya","Uganda",2022-09-21,"Willowmoore Park, Benoni","Benoni","Uganda","field","Uganda",105,107,13.1,73,0.8,55,"2022-09-21T18:02",14,16,20,23,35,59,77,92,105,NA,10,26,36,42,50,65,73,83,107,NA,0,1,2,3,3,3,3,4,8,NA,1,2,2,3,3,3,5,5,7,NA,FALSE
"1336031","Bangladesh","United Arab Emirates",2022-09-25,"Dubai International Cricket Stadium","Dubai","United Arab Emirates","field","Bangladesh",158,151,30.8,81,0,40,"2022-09-25T18:13",18,29,42,56,67,86,92,114,134,158,12,27,43,66,79,91,100,116,138,151,1,2,3,4,4,5,5,5,5,5,0,0,1,2,3,4,6,7,8,10,TRUE
"1336951","Indonesia","South Korea",2022-10-15,"Sano International Cricket Ground","Sano","South Korea","field","Indonesia",130,66,17.6,25,0,6,"2022-10-15T17:42",14,26,46,64,75,84,98,111,125,NA,12,21,29,35,41,54,65,NA,NA,NA,0,1,2,2,2,2,2,2,6,NA,1,3,4,5,7,7,8,NA,NA,NA,TRUE
"1336952","Japan","South Korea",2022-10-15,"Sano International Cricket Ground","Sano","Japan","bat","Japan",218,170,17.6,25,0,6,"2022-10-15T17:42",16,34,63,77,118,139,157,173,189,218,21,43,48,72,84,106,125,146,153,170,1,1,1,2,2,2,3,4,6,8,0,1,3,3,4,4,5,5,6,6,TRUE
"1336956","South Korea","Indonesia",2022-10-18,"Sano International Cricket Ground","Sano","South Korea","bat","Indonesia",98,99,16.1,28,0,0,"2022-10-18T17:41",10,24,38,47,59,73,83,85,91,98,29,49,66,77,92,NA,NA,NA,NA,NA,0,0,0,1,3,3,3,5,6,6,0,0,3,5,7,NA,NA,NA,NA,NA,FALSE
"1339618","Pakistan","New Zealand",2023-04-24,"Rawalpindi Cricket Stadium","Rawalpindi","New Zealand","field","New Zealand",193,194,23.2,44,0,13,"2023-04-24T18:45",19,36,51,63,80,97,123,147,174,193,7,26,33,50,73,104,132,158,182,194,0,0,2,3,3,3,4,4,4,5,2,3,3,3,4,4,4,4,4,4,FALSE
"1343741","Lesotho","Mali",2022-11-17,"Integrated Polytechnic Regional Centre","Kigali City","Mali","field","Lesotho",138,107,18.7,83,19.1,71,"2022-11-17T17:50",8,25,41,57,75,87,94,108,122,138,7,15,26,37,55,65,86,95,107,NA,1,1,3,3,3,3,4,4,6,6,2,3,4,4,4,5,5,8,10,NA,TRUE
"1343745","Lesotho","Botswana",2022-11-18,"Integrated Polytechnic Regional Centre","Kigali City","Botswana","field","Botswana",91,97,18.5,86,4,99,"2022-11-18T17:50",12,25,40,51,70,81,NA,NA,NA,NA,25,45,66,97,NA,NA,NA,NA,NA,NA,0,2,2,3,5,9,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,FALSE
"1343753","Kenya","Lesotho",2022-11-21,"Integrated Polytechnic Regional Centre","Kigali City","Kenya","bat","Kenya",237,70,19.6,77,8.6,100,"2022-11-21T17:51",22,45,62,77,95,113,136,161,192,237,29,38,53,55,61,65,66,70,NA,NA,0,0,0,0,1,2,3,3,4,5,0,1,2,3,3,5,7,10,NA,NA,TRUE
"1343757","St Helena","Lesotho",2022-11-22,"Integrated Polytechnic Regional Centre","Kigali City","Lesotho","field","St Helena",126,81,18.1,89,13.7,98,"2022-11-22T17:51",5,27,47,57,73,98,120,NA,NA,NA,9,18,33,55,70,76,81,NA,NA,NA,1,2,2,2,2,3,5,NA,NA,NA,1,1,2,2,2,5,10,NA,NA,NA,TRUE
"1343764","Seychelles","Kenya",2022-11-25,"Gahanga International Cricket Stadium. Rwanda","Kigali City","Seychelles","bat","Kenya",94,82,18.7,80,8.5,97,"2022-11-25T17:52",8,18,23,28,38,53,65,78,85,94,12,27,36,51,54,65,82,NA,NA,NA,0,1,2,2,2,2,2,2,6,8,0,0,0,2,3,3,3,NA,NA,NA,FALSE
"1343767","Rwanda","Lesotho",2022-11-25,"Integrated Polytechnic Regional Centre","Kigali City","Rwanda","bat",NA,192,NA,18.7,80,8.5,97,"2022-11-25T17:52",23,38,60,71,91,119,135,143,162,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,3,4,4,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1343771","Gambia","Eswatini",2022-12-01,"Integrated Polytechnic Regional Centre","Kigali City","Eswatini","field","Eswatini",122,123,18.2,83,5.5,98,"2022-12-01T17:55",13,18,24,30,47,67,84,97,107,122,8,23,39,49,56,66,82,105,123,NA,1,3,3,4,4,4,6,7,7,10,0,0,1,1,3,4,4,5,5,NA,FALSE
"1343775","Eswatini","Mozambique",2022-12-02,"Integrated Polytechnic Regional Centre","Kigali City","Mozambique","field","Mozambique",150,151,19.1,77,1.1,63,"2022-12-02T17:55",19,34,46,60,73,82,105,114,125,150,4,25,41,54,70,86,112,135,151,NA,0,1,1,1,1,1,1,3,3,5,0,0,0,0,0,0,0,1,1,NA,FALSE
"1343777","Nigeria","Eswatini",2022-12-04,"Integrated Polytechnic Regional Centre","Kigali City","Eswatini","field","Nigeria",221,103,19.8,69,0.9,85,"2022-12-04T17:56",13,48,66,81,97,107,128,151,186,221,3,14,39,56,63,74,85,94,97,103,0,0,0,1,1,1,1,3,5,7,1,1,1,1,2,2,2,3,6,9,TRUE
"1343781","Sierra Leone","Eswatini",2022-12-05,"Integrated Polytechnic Regional Centre","Kigali City","Eswatini","field","Sierra Leone",52,48,19.3,75,3.6,99,"2022-12-05T17:56",20,39,NA,NA,NA,NA,NA,NA,NA,NA,23,42,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"1343784","Tanzania","Eswatini",2022-12-06,"Gahanga International Cricket Stadium. Rwanda","Kigali City","Eswatini","field","Tanzania",186,120,18.9,73,0.4,95,"2022-12-06T17:57",11,41,61,78,101,114,140,152,170,186,10,23,41,57,69,76,85,96,108,120,0,0,1,1,2,2,3,5,6,8,1,1,1,1,2,4,5,5,7,8,TRUE
"1344785","Oman","Bahrain",2022-11-15,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Bahrain","field","Bahrain",134,139,27.3,31,0,0,"2022-11-15T17:16",5,17,29,40,50,66,83,101,110,134,12,26,32,44,54,65,81,101,123,139,0,1,2,4,4,5,5,6,8,8,0,0,1,2,3,3,3,3,3,4,FALSE
"1344786","Bahrain","Saudi Arabia",2022-11-16,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Saudi Arabia","field","Bahrain",170,117,26.4,28,0,0,"2022-11-16T17:16",7,23,41,54,72,96,117,132,156,170,7,21,30,43,60,72,78,90,104,117,1,2,2,2,2,3,3,4,4,4,1,2,3,4,4,5,6,6,7,8,TRUE
"1344789","Canada","Bahrain",2022-11-17,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Bahrain","field","Bahrain",160,164,25.2,24,0,0,"2022-11-17T17:16",6,12,29,36,58,71,84,109,131,160,10,30,50,72,89,106,117,129,150,164,1,3,3,4,4,4,4,5,5,6,0,0,0,0,1,1,2,2,2,2,FALSE
"1344791","Oman","Bahrain",2022-11-19,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Bahrain","field","Oman",220,114,26.4,22,0,2,"2022-11-19T17:16",14,27,53,71,88,107,129,149,184,220,6,30,56,74,84,102,112,114,NA,NA,0,1,2,2,3,3,3,4,4,5,0,1,1,3,3,4,8,10,NA,NA,TRUE
"1344794","Saudi Arabia","Bahrain",2022-11-21,"Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Bahrain","field","Saudi Arabia",155,123,29.2,31,0,18,"2022-11-21T17:16",4,14,34,48,62,77,90,102,126,155,4,7,16,21,30,43,65,85,107,123,2,2,2,3,4,5,6,6,6,8,0,0,1,1,3,3,4,4,5,5,TRUE
"1349379","Singapore","Qatar",2022-12-15,"UKM-YSD Cricket Oval, Bangi","Bangi","Singapore","bat","Qatar",130,134,25.5,86,0.1,100,"2022-12-15T19:06",10,16,30,39,56,72,87,97,111,130,16,36,54,69,89,108,127,NA,NA,NA,2,3,4,4,5,5,6,6,7,7,1,3,3,3,3,4,5,NA,NA,NA,FALSE
"1349380","Qatar","Malaysia",2022-12-16,"UKM-YSD Cricket Oval, Bangi","Bangi","Qatar","bat","Malaysia",126,127,26.5,83,8.9,86,"2022-12-16T19:06",18,29,38,46,52,66,74,85,106,126,12,30,49,66,83,99,117,NA,NA,NA,2,3,4,6,6,6,6,6,6,9,0,0,0,0,0,2,2,NA,NA,NA,FALSE
"1349382","Bahrain","Qatar",2022-12-18,"UKM-YSD Cricket Oval, Bangi","Bangi","Qatar","field","Bahrain",164,151,25.7,87,14.7,97,"2022-12-18T19:07",20,37,48,57,70,90,108,128,139,164,20,34,36,44,59,80,97,112,133,151,2,2,2,3,4,4,5,5,8,9,1,1,3,3,5,5,5,7,9,9,TRUE
"1349383","Malaysia","Singapore",2022-12-18,"UKM-YSD Cricket Oval, Bangi","Bangi","Malaysia","bat","Malaysia",207,87,25.7,87,14.7,97,"2022-12-18T19:07",9,33,55,64,84,109,125,150,172,207,11,34,49,54,59,61,65,78,85,NA,0,0,1,1,1,1,2,3,3,3,1,4,6,7,7,8,9,9,9,NA,TRUE
"1349384","Singapore","Qatar",2022-12-19,"UKM-YSD Cricket Oval, Bangi","Bangi","Qatar","field","Qatar",140,141,25.5,86,0.5,99,"2022-12-19T19:08",6,22,44,52,62,82,95,107,125,140,14,40,57,75,85,113,129,NA,NA,NA,1,2,3,3,3,3,4,5,5,6,0,0,1,1,1,1,2,NA,NA,NA,FALSE
"1349385","Bahrain","Malaysia",2022-12-19,"UKM-YSD Cricket Oval, Bangi","Bangi","Bahrain","bat","Malaysia",179,182,25.5,86,0.5,99,"2022-12-19T19:08",5,8,34,47,58,72,94,109,145,179,22,52,76,95,117,136,158,176,182,NA,2,2,2,3,3,3,3,4,4,5,0,0,0,0,0,0,1,1,3,NA,FALSE
