"match_id","balls_per_over","team1","team2","gender","season","date","venue","city","toss_winner","toss_decision","player_of_match","umpire1","umpire2","tv_umpire","match_referee","winner","winner_runs","winner_wickets","outcome","bowl_out","reserve_umpire","event","match_number","method","eliminator","toss_uncontested"
"1283024","6","Malawi","Uganda","male","2021/22","2021/10/16","Integrated Polytechnic Regional Centre","Kigali City","Malawi","bat","S Sesazi","C Phiri","D Odhiambo",NA,"SA Fritz","Uganda",NA,"10",NA,NA,"Claus Schumacher","ICC Men's T20 World Cup Sub Regional Africa Qualifier Group A & B","4",NA,NA,NA
"1273713","6","Scotland","Bangladesh","male","2021/22","2021/10/17","Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1)","Al Amarat","Bangladesh","field","CN Greaves","Ahsan Raza","RA Kettleborough","CB Gaffaney","RS Madugalle","Scotland","6",NA,NA,NA,"HDPK Dharmasena","ICC Men's T20 World Cup","2",NA,NA,NA
"1282743","6","Italy","Germany","male","2021/22","2021/10/17","Desert Springs Cricket Ground, Almeria","Almeria","Italy","bat","DA Blignaut","HE Kearns","N Bathi",NA,"G McCrea","Germany",NA,"4",NA,NA,"DA Haggo","ICC Men's T20 World Cup Europe Region Qualifier","6",NA,NA,NA
"1283026","6","Swaziland","Malawi","male","2021/22","2021/10/17","Integrated Polytechnic Regional Centre","Kigali City","Malawi","field","MA Baig","A Paleker","C Thorburn",NA,"SA Fritz","Malawi",NA,"8",NA,NA,"C Phiri","ICC Men's T20 World Cup Sub Regional Africa Qualifier","6",NA,NA,NA
"1282744","6","Italy","Denmark","male","2021/22","2021/10/19","Desert Springs Cricket Ground, Almeria","Almeria","Denmark","field","G Stewart","DA Haggo","HE Kearns",NA,"G McCrea","Italy","9",NA,NA,NA,"N Bathi","ICC Men's T20 World Cup Europe Region Qualifier","7",NA,NA,NA
"1282745","6","Germany","Jersey","male","2021/22","2021/10/19","Desert Springs Cricket Ground, Almeria","Almeria","Germany","bat","B Ward","HE Kearns","N Bathi",NA,"G McCrea","Jersey",NA,"4",NA,NA,"DA Haggo","ICC Men's T20 World Cup Europe Region Qualifier","8",NA,NA,NA
"1283034","6","Swaziland","Ghana","male","2021/22","2021/10/20","Integrated Polytechnic Regional Centre","Kigali City","Ghana","field","OH Agbomadzie","A Paleker","Patric Makumbi",NA,"SA Fritz","Ghana",NA,"7",NA,NA,"D Odhiambo","ICC Men's T20 World Cup Sub Regional Africa Qualifier","14",NA,NA,NA
"1283035","6","Swaziland","Seychelles","male","2021/22","2021/10/20","Gahanga International Cricket Stadium. Rwanda","Kigali City","Swaziland","bat","SKDT Madusanka","C Thorburn","Claus Schumacher",NA,"SA Fritz","Seychelles",NA,"7",NA,NA,"Itangishaka Olivier","ICC Men's T20 World Cup Sub Regional Africa Qualifier","15",NA,NA,NA
"1282749","6","Denmark","Jersey","male","2021/22","2021/10/21","Desert Springs Cricket Ground, Almeria","Almeria","Denmark","bat","JW Jenner","HE Kearns","N Bathi",NA,"G McCrea","Jersey",NA,"4",NA,NA,"DA Haggo","ICC Men's T20 World Cup Europe Region Qualifier","12",NA,NA,NA
"1283037","6","Uganda","Ghana","male","2021/22","2021/10/21","Gahanga International Cricket Stadium. Rwanda","Kigali City","Ghana","field","DM Nakrani","C Thorburn","D Odhiambo",NA,"SA Fritz","Uganda","79",NA,NA,NA,"Claus Schumacher","ICC Men's T20 World Cup Sub Regional Africa Qualifier","17",NA,NA,NA
"1282276","6","Switzerland","Malta","male","2021/22","2021/10/23","Marsa Sports Club","Marsa","Switzerland","bat",NA,NA,NA,NA,NA,"Switzerland","8",NA,NA,NA,NA,"Valletta Cup","5",NA,NA,NA
"1283041","6","Uganda","Seychelles","male","2021/22","2021/10/22","Integrated Polytechnic Regional Centre","Kigali City","Uganda","bat","DM Nakrani","Claus Schumacher","Itangishaka Olivier",NA,"SA Fritz","Uganda","95",NA,NA,NA,"D Odhiambo","ICC Men's T20 World Cup Sub Regional Africa Qualifier","21",NA,NA,NA
"1283038","6","Swaziland","Rwanda","male","2021/22","2021/10/22","Gahanga International Cricket Stadium. Rwanda","Kigali City","Swaziland","bat","M Akayezu","C Thorburn","IO Oyieko",NA,"SA Fritz","Rwanda",NA,"7",NA,NA,"C Phiri","ICC Men's T20 World Cup Sub Regional Africa Qualifier","18",NA,NA,NA
"1283092","6","Sierra Leone","Nigeria","male","2021/22","2021/10/23","University of Lagos Cricket Oval","Lagos","Sierra Leone","bat",NA,NA,NA,NA,NA,"Nigeria",NA,"9",NA,NA,NA,"Sierra Leone tour of Nigeria","4",NA,NA,NA
"1284490","6","Bahrain","Kuwait","male","2021/22","2021/10/24","West End Park International Cricket Stadium, Doha","Doha","Kuwait","field",NA,"BB Pradhan","Shivani Mishra",NA,"M Nayyar","Kuwait",NA,"6",NA,NA,"Akbar Ali","ICC Men's T20 World Cup Asia A Qualifier","3",NA,NA,NA
"1284493","6","Maldives","Bahrain","male","2021/22","2021/10/27","West End Park International Cricket Stadium, Doha","Doha","Bahrain","field",NA,"Akbar Ali","Shivani Mishra",NA,"M Nayyar","Bahrain",NA,"7",NA,NA,"BB Pradhan","ICC Men's T20 World Cup Asia A Qualifier","6",NA,NA,NA
"1284495","6","Maldives","Kuwait","male","2021/22","2021/10/28","West End Park International Cricket Stadium, Doha","Doha","Kuwait","field","ED Silva","BB Pradhan","Shivani Mishra",NA,"M Nayyar","Kuwait",NA,"5",NA,NA,"Akbar Ali","ICC Men's T20 World Cup Asia A Qualifier","8",NA,NA,NA
"1273733","6","Sri Lanka","Australia","male","2021/22","2021/10/28","Dubai International Cricket Stadium","Dubai","Australia","field","A Zampa","Aleem Dar","RK Illingworth","M Erasmus","JJ Crowe","Australia",NA,"7",NA,NA,"JS Wilson","ICC Men's T20 World Cup","22",NA,NA,NA
"1273739","6","India","New Zealand","male","2021/22","2021/10/31","Dubai International Cricket Stadium","Dubai","New Zealand","field","IS Sodhi","M Erasmus","RA Kettleborough","AT Holdstock","RS Madugalle","New Zealand",NA,"8",NA,NA,"L Rusere","ICC Men's T20 World Cup","28",NA,NA,NA
"1283042","6","Botswana","Sierra Leone","male","2021/22","2021/11/02","Gahanga International Cricket Stadium. Rwanda","Kigali City","Botswana","bat","K Motlanka","C Phiri","C Thorburn",NA,"ET Dube","Botswana","72",NA,NA,NA,"F Mutizwa","ICC Men's T20 World Cup Sub Regional Africa Qualifier","1",NA,NA,NA
"1283045","6","Sierra Leone","Tanzania","male","2021/22","2021/11/03","Gahanga International Cricket Stadium. Rwanda","Kigali City","Sierra Leone","bat","II Selemani","F Mutizwa","S Kintu",NA,"ET Dube","Tanzania",NA,"8",NA,NA,"C Thorburn","ICC Men's T20 World Cup Sub Regional Africa Qualifier","4",NA,NA,NA
"1273743","6","New Zealand","Scotland","male","2021/22","2021/11/03","Dubai International Cricket Stadium","Dubai","Scotland","field","MJ Guptill","Ahsan Raza","M Erasmus","Nitin Menon","J Srinath","New Zealand","16",NA,NA,NA,"P Wilson","ICC Men's T20 World Cup","32",NA,NA,NA
"1273745","6","Bangladesh","Australia","male","2021/22","2021/11/04","Dubai International Cricket Stadium","Dubai","Australia","field","A Zampa","HDPK Dharmasena","Nitin Menon","JS Wilson","JJ Crowe","Australia",NA,"8",NA,NA,"CM Brown","ICC Men's T20 World Cup","34",NA,NA,NA
"1273746","6","Sri Lanka","West Indies","male","2021/22","2021/11/04","Zayed Cricket Stadium, Abu Dhabi","Abu Dhabi","West Indies","field","KIC Asalanka","Aleem Dar","L Rusere","P Wilson","DC Boon","Sri Lanka","20",NA,NA,NA,"RA Kettleborough","ICC Men's T20 World Cup","35",NA,NA,NA
